"","GEOID","X","Y"
"3584",3584,-43.4994928921968,-22.8985568484471
"3585",3585,-43.4946192858246,-22.8985107526017
"3586",3586,-43.4897456920491,-22.8984645074031
"3587",3587,-43.4848721109109,-22.8984181128529
"3588",3588,-43.4799985424508,-22.8983715689526
"3589",3589,-43.4751249867096,-22.8983248757038
"3590",3590,-43.4702514437279,-22.8982780331081
"3591",3591,-43.4653779135465,-22.8982310411671
"3592",3592,-43.4605043962061,-22.8981838998823
"3593",3593,-43.4556308917474,-22.8981366092555
"3594",3594,-43.4507574002111,-22.8980891692882
"3595",3595,-43.4458839216381,-22.8980415799819
"3596",3596,-43.4410104560689,-22.8979938413384
"3597",3597,-43.4361370035444,-22.8979459533593
"3598",3598,-43.4312635641052,-22.8978979160461
"3599",3599,-43.4263901377921,-22.8978497294005
"3600",3600,-43.4215167246457,-22.8978013934241
"3601",3601,-43.4166433247069,-22.8977529081186
"3602",3602,-43.4117699380163,-22.8977042734857
"3603",3603,-43.4068965646146,-22.8976554895269
"3604",3604,-43.4020232045426,-22.897606556244
"3605",3605,-43.3971498578409,-22.8975574736385
"3606",3606,-43.3922765245504,-22.8975082417122
"3607",3607,-43.3874032047116,-22.8974588604667
"3608",3608,-43.3825298983654,-22.8974093299038
"3609",3609,-43.3776566055524,-22.897359650025
"3610",3610,-43.3727833263134,-22.8973098208321
"3611",3611,-43.367910060689,-22.8972598423268
"3612",3612,-43.36303680872,-22.8972097145108
"3613",3613,-43.3581635704471,-22.8971594373857
"3614",3614,-43.353290345911,-22.8971090109533
"3615",3615,-43.3484171351524,-22.8970584352153
"3616",3616,-43.343543938212,-22.8970077101734
"3617",3617,-43.3386707551306,-22.8969568358293
"3618",3618,-43.3337975859488,-22.8969058121847
"3619",3619,-43.3289244307073,-22.8968546392415
"3620",3620,-43.3240512894469,-22.8968033170013
"3621",3621,-43.3191781622083,-22.8967518454658
"3622",3622,-43.3143050490321,-22.8967002246369
"3623",3623,-43.3094319499591,-22.8966484545162
"3624",3624,-43.3045588650299,-22.8965965351056
"3625",3625,-43.2996857942854,-22.8965444664068
"3626",3626,-43.2948127377661,-22.8964922484215
"3627",3627,-43.2899396955128,-22.8964398811515
"3628",3628,-43.2850666675662,-22.8963873645986
"3629",3629,-43.2801936539669,-22.8963346987647
"3630",3630,-43.2753206547558,-22.8962818836514
"3631",3631,-43.2704476699734,-22.8962289192606
"3632",3632,-43.2655746996606,-22.8961758055941
"3633",3633,-43.2607017438579,-22.8961225426536
"3634",3634,-43.2558288026061,-22.896069130441
"3635",3635,-43.2509558759458,-22.8960155689581
"3636",3636,-43.2460829639179,-22.8959618582067
"3637",3637,-43.2412100665629,-22.8959079981887
"3638",3638,-43.2363371839215,-22.8958539889058
"3639",3639,-43.2314643160346,-22.8957998303599
"3640",3640,-43.2265914629427,-22.8957455225529
"3641",3641,-43.2217186246865,-22.8956910654865
"3642",3642,-43.2168458013067,-22.8956364591627
"3643",3643,-43.2119729928441,-22.8955817035833
"3644",3644,-43.202227420833,-22.895471744665
"3645",3645,-43.1973546573659,-22.8954165413299
"3646",3646,-43.1924819089786,-22.8953611887466
"3647",3647,-43.187609175712,-22.8953056869171
"3648",3648,-43.1827364576066,-22.8952500358431
"3649",3649,-43.1729910670423,-22.8951382859697
"3650",3650,-43.7797800715153,-22.897045360507
"3651",3651,-43.7749059490204,-22.8970078620603
"3652",3652,-43.7700318367779,-22.896970214207
"3653",3653,-43.7651577348287,-22.8969324169483
"3654",3654,-43.7602836432135,-22.8968944702856
"3655",3655,-43.755409561973,-22.89685637422
"3656",3656,-43.7505354911481,-22.8968181287529
"3657",3657,-43.7456614307793,-22.8967797338857
"3658",3658,-43.7407873809076,-22.8967411896195
"3659",3659,-43.7359133415736,-22.8967024959558
"3660",3660,-43.7310393128181,-22.8966636528958
"3661",3661,-43.7261652946819,-22.8966246604408
"3662",3662,-43.7212912872057,-22.8965855185922
"3663",3663,-43.7164172904303,-22.8965462273514
"3664",3664,-43.7115433043963,-22.8965067867195
"3665",3665,-43.7066693291447,-22.896467196698
"3666",3666,-43.701795364716,-22.8964274572883
"3667",3667,-43.6969214111511,-22.8963875684916
"3668",3668,-43.6920474684906,-22.8963475303093
"3669",3669,-43.6871735367755,-22.8963073427429
"3670",3670,-43.6822996160463,-22.8962670057936
"3671",3671,-43.6774257063438,-22.8962265194628
"3672",3672,-43.6725518077089,-22.8961858837519
"3673",3673,-43.6676779201822,-22.8961450986622
"3674",3674,-43.6628040438044,-22.8961041641953
"3675",3675,-43.6579301786164,-22.8960630803524
"3676",3676,-43.6530563246588,-22.8960218471349
"3677",3677,-43.6481824819724,-22.8959804645443
"3678",3678,-43.643308650598,-22.8959389325819
"3679",3679,-43.6384348305763,-22.8958972512492
"3680",3680,-43.633561021948,-22.8958554205476
"3681",3681,-43.6286872247539,-22.8958134404785
"3682",3682,-43.6238134390346,-22.8957713110433
"3683",3683,-43.6189396648311,-22.8957290322435
"3684",3684,-43.6140659021839,-22.8956866040804
"3685",3685,-43.6091921511338,-22.8956440265556
"3686",3686,-43.6043184117216,-22.8956012996705
"3687",3687,-43.5994446839881,-22.8955584234265
"3688",3688,-43.5945709679738,-22.8955153978251
"3689",3689,-43.5896972637196,-22.8954722228677
"3690",3690,-43.5848235712663,-22.8954288985559
"3691",3691,-43.5799498906544,-22.895385424891
"3692",3692,-43.5750762219249,-22.8953418018746
"3693",3693,-43.5702025651183,-22.8952980295081
"3694",3694,-43.5653289202756,-22.8952541077931
"3695",3695,-43.5604552874372,-22.895210036731
"3696",3696,-43.5555816666441,-22.8951658163234
"3697",3697,-43.550708057937,-22.8951214465716
"3698",3698,-43.5458344613565,-22.8950769274773
"3699",3699,-43.5409608769434,-22.8950322590419
"3700",3700,-43.5360873047384,-22.894987441267
"3701",3701,-43.5312137447823,-22.894942474154
"3702",3702,-43.5263401971158,-22.8948973577046
"3703",3703,-43.5214666617796,-22.8948520919202
"3704",3704,-43.5165931388145,-22.8948066768023
"3705",3705,-43.5117196282611,-22.8947611123526
"3706",3706,-43.5068461301602,-22.8947153985726
"3707",3707,-43.5019726445526,-22.8946695354637
"3708",3708,-43.4970991714789,-22.8946235230277
"3709",3709,-43.4922257109798,-22.894577361266
"3710",3710,-43.4873522630962,-22.8945310501802
"3711",3711,-43.4824788278687,-22.8944845897718
"3712",3712,-43.477605405338,-22.8944379800426
"3713",3713,-43.4727319955448,-22.8943912209939
"3714",3714,-43.46785859853,-22.8943443126275
"3715",3715,-43.4629852143341,-22.8942972549449
"3716",3716,-43.458111842998,-22.8942500479477
"3717",3717,-43.4532384845624,-22.8942026916376
"3718",3718,-43.4483651390678,-22.8941551860161
"3719",3719,-43.4434918065552,-22.8941075310848
"3720",3720,-43.4386184870652,-22.8940597268454
"3721",3721,-43.4337451806384,-22.8940117732994
"3722",3722,-43.4288718873157,-22.8939636704486
"3723",3723,-43.4239986071378,-22.8939154182945
"3724",3724,-43.4191253401453,-22.8938670168388
"3725",3725,-43.4142520863789,-22.8938184660832
"3726",3726,-43.4093788458795,-22.8937697660292
"3727",3727,-43.4045056186877,-22.8937209166785
"3728",3728,-43.3996324048441,-22.8936719180328
"3729",3729,-43.3947592043896,-22.8936227700938
"3730",3730,-43.3898860173649,-22.8935734728631
"3731",3731,-43.3850128438105,-22.8935240263424
"3732",3732,-43.3801396837674,-22.8934744305334
"3733",3733,-43.375266537276,-22.8934246854377
"3734",3734,-43.3703934043773,-22.8933747910571
"3735",3735,-43.3655202851118,-22.8933247473932
"3736",3736,-43.3606471795204,-22.8932745544477
"3737",3737,-43.3557740876436,-22.8932242122224
"3738",3738,-43.3509010095222,-22.893173720719
"3739",3739,-43.3460279451969,-22.8931230799391
"3740",3740,-43.3411548947084,-22.8930722898845
"3741",3741,-43.3362818580975,-22.8930213505569
"3742",3742,-43.3314088354047,-22.8929702619581
"3743",3743,-43.3265358266709,-22.8929190240897
"3744",3744,-43.3216628319367,-22.8928676369536
"3745",3745,-43.3167898512428,-22.8928161005514
"3746",3746,-43.3119168846299,-22.8927644148849
"3747",3747,-43.3070439321387,-22.8927125799559
"3748",3748,-43.30217099381,-22.8926605957661
"3749",3749,-43.2972980696843,-22.8926084623173
"3750",3750,-43.2924251598025,-22.8925561796113
"3751",3751,-43.2875522642052,-22.8925037476498
"3752",3752,-43.2826793829331,-22.8924511664346
"3753",3753,-43.2778065160269,-22.8923984359675
"3754",3754,-43.2729336635273,-22.8923455562503
"3755",3755,-43.2680608254749,-22.8922925272848
"3756",3756,-43.2631880019106,-22.8922393490728
"3757",3757,-43.2583151928749,-22.892186021616
"3758",3758,-43.2534423984086,-22.8921325449164
"3759",3759,-43.2485696185524,-22.8920789189757
"3760",3760,-43.2436968533469,-22.8920251437957
"3761",3761,-43.2388241028328,-22.8919712193783
"3762",3762,-43.2339513670509,-22.8919171457253
"3763",3763,-43.2290786460418,-22.8918629228385
"3764",3764,-43.2242059398462,-22.8918085507198
"3765",3765,-43.2193332485048,-22.891754029371
"3766",3766,-43.2144605720582,-22.891699358794
"3767",3767,-43.7725040792313,-22.8930783097352
"3768",3768,-43.7578822078021,-22.8929647154151
"3769",3769,-43.7530082713923,-22.8929265518925
"3770",3770,-43.7481343454171,-22.8928882389973
"3771",3771,-43.7432604299171,-22.8928497767309
"3772",3772,-43.7383865249332,-22.8928111650946
"3773",3773,-43.733512630506,-22.8927724040898
"3774",3774,-43.7286387466764,-22.8927334937177
"3775",3775,-43.723764873485,-22.8926944339796
"3776",3776,-43.7188910109727,-22.892655224877
"3777",3777,-43.7140171591801,-22.892615866411
"3778",3778,-43.709143318148,-22.8925763585831
"3779",3779,-43.7042694879172,-22.8925367013946
"3780",3780,-43.6993956685284,-22.8924968948468
"3781",3781,-43.6945218600223,-22.8924569389411
"3782",3782,-43.6896480624397,-22.8924168336789
"3783",3783,-43.6847742758213,-22.8923765790615
"3784",3784,-43.6799005002078,-22.8923361750902
"3785",3785,-43.6750267356401,-22.8922956217665
"3786",3786,-43.6701529821588,-22.8922549190918
"3787",3787,-43.6652792398047,-22.8922140670673
"3788",3788,-43.6604055086185,-22.8921730656946
"3789",3789,-43.655531788641,-22.8921319149749
"3790",3790,-43.6506580799128,-22.8920906149098
"3791",3791,-43.6457843824748,-22.8920491655005
"3792",3792,-43.6409106963677,-22.8920075667485
"3793",3793,-43.6360370216322,-22.8919658186553
"3794",3794,-43.631163358309,-22.8919239212221
"3795",3795,-43.6262897064389,-22.8918818744506
"3796",3796,-43.6214160660626,-22.891839678342
"3797",3797,-43.6165424372208,-22.8917973328978
"3798",3798,-43.6116688199544,-22.8917548381194
"3799",3799,-43.6067952143039,-22.8917121940084
"3800",3800,-43.6019216203102,-22.8916694005661
"3801",3801,-43.5970480380139,-22.891626457794
"3802",3802,-43.5921744674559,-22.8915833656936
"3803",3803,-43.5873009086768,-22.8915401242663
"3804",3804,-43.5824273617174,-22.8914967335135
"3805",3805,-43.5775538266183,-22.8914531934369
"3806",3806,-43.5726803034204,-22.8914095040377
"3807",3807,-43.5678067921643,-22.8913656653176
"3808",3808,-43.5629332928908,-22.8913216772781
"3809",3809,-43.5580598056407,-22.8912775399205
"3810",3810,-43.5531863304545,-22.8912332532464
"3811",3811,-43.5483128673731,-22.8911888172573
"3812",3812,-43.5434394164372,-22.8911442319548
"3813",3813,-43.5385659776875,-22.8910994973402
"3814",3814,-43.5336925511648,-22.8910546134153
"3815",3815,-43.5288191369097,-22.8910095801814
"3816",3816,-43.523945734963,-22.8909643976401
"3817",3817,-43.5190723453654,-22.890919065793
"3818",3818,-43.5141989681576,-22.8908735846415
"3819",3819,-43.5093256033803,-22.8908279541873
"3820",3820,-43.5044522510743,-22.8907821744318
"3821",3821,-43.4995789112803,-22.8907362453767
"3822",3822,-43.4947055840391,-22.8906901670234
"3823",3823,-43.4898322693912,-22.8906439393736
"3824",3824,-43.4849589673775,-22.8905975624288
"3825",3825,-43.4800856780386,-22.8905510361906
"3826",3826,-43.4752124014153,-22.8905043606606
"3827",3827,-43.4703391375483,-22.8904575358404
"3828",3828,-43.4654658864783,-22.8904105617315
"3829",3829,-43.460592648246,-22.8903634383356
"3830",3830,-43.4557194228922,-22.8903161656542
"3831",3831,-43.4508462104575,-22.8902687436889
"3832",3832,-43.4459730109827,-22.8902211724414
"3833",3833,-43.4410998245085,-22.8901734519133
"3834",3834,-43.4362266510755,-22.8901255821062
"3835",3835,-43.4313534907246,-22.8900775630218
"3836",3836,-43.4264803434963,-22.8900293946615
"3837",3837,-43.4216072094315,-22.8899810770272
"3838",3838,-43.4167340885708,-22.8899326101204
"3839",3839,-43.4118609809549,-22.8898839939428
"3840",3840,-43.4069878866246,-22.889835228496
"3841",3841,-43.4021148056206,-22.8897863137816
"3842",3842,-43.3972417379835,-22.8897372498015
"3843",3843,-43.392368683754,-22.8896880365571
"3844",3844,-43.387495642973,-22.8896386740502
"3845",3845,-43.382622615681,-22.8895891622825
"3846",3846,-43.3777496019188,-22.8895395012556
"3847",3847,-43.3728766017271,-22.8894896909712
"3848",3848,-43.3680036151465,-22.8894397314311
"3849",3849,-43.3631306422179,-22.8893896226368
"3850",3850,-43.3582576829818,-22.8893393645902
"3851",3851,-43.353384737479,-22.8892889572929
"3852",3852,-43.3485118057502,-22.8892384007466
"3853",3853,-43.3436388878361,-22.8891876949531
"3854",3854,-43.3387659837774,-22.889136839914
"3855",3855,-43.3338930936148,-22.8890858356312
"3856",3856,-43.329020217389,-22.8890346821062
"3857",3857,-43.3241473551407,-22.888983379341
"3858",3858,-43.3192745069105,-22.8889319273371
"3859",3859,-43.3144016727392,-22.8888803260964
"3860",3860,-43.3095288526674,-22.8888285756206
"3861",3861,-43.304656046736,-22.8887766759114
"3862",3862,-43.2997832549854,-22.8887246269707
"3863",3863,-43.2949104774566,-22.8886724288002
"3864",3864,-43.29003771419,-22.8886200814016
"3865",3865,-43.2851649652265,-22.8885675847768
"3866",3866,-43.2802922306068,-22.8885149389275
"3867",3867,-43.2754195103714,-22.8884621438555
"3868",3868,-43.2705468045611,-22.8884091995626
"3869",3869,-43.2656741132166,-22.8883561060506
"3870",3870,-43.2608014363786,-22.8883028633213
"3871",3871,-43.2559287740878,-22.8882494713765
"3872",3872,-43.2510561263848,-22.888195930218
"3873",3873,-43.2461834933103,-22.8881422398477
"3874",3874,-43.2413108749051,-22.8880884002673
"3875",3875,-43.2364382712097,-22.8880344114787
"3876",3876,-43.231565682265,-22.8879802734838
"3877",3877,-43.2266931081115,-22.8879259862843
"3878",3878,-43.22182054879,-22.8878715498821
"3879",3879,-43.2169480043411,-22.8878169642791
"3880",3880,-43.7506071152064,-22.8889966975037
"3881",3881,-43.7457333340592,-22.8889583172086
"3882",3882,-43.7408595634063,-22.8889197875714
"3883",3883,-43.7359858032884,-22.8888811085933
"3884",3884,-43.7311120537463,-22.8888422802756
"3885",3885,-43.7262383148208,-22.8888033026197
"3886",3886,-43.7213645865526,-22.8887641756268
"3887",3887,-43.7164908689823,-22.8887248992983
"3888",3888,-43.7116171621509,-22.8886854736355
"3889",3889,-43.7067434660989,-22.8886458986398
"3890",3890,-43.7018697808672,-22.8886061743125
"3891",3891,-43.6969961064965,-22.888566300655
"3892",3892,-43.6921224430275,-22.8885262776686
"3893",3893,-43.6872487905009,-22.8884861053546
"3894",3894,-43.6823751489575,-22.8884457837145
"3895",3895,-43.677501518438,-22.8884053127496
"3896",3896,-43.6726278989832,-22.8883646924613
"3897",3897,-43.6677542906338,-22.888323922851
"3898",3898,-43.6628806934305,-22.88828300392
"3899",3899,-43.6580071074141,-22.8882419356697
"3900",3900,-43.6531335326253,-22.8882007181015
"3901",3901,-43.6482599691047,-22.8881593512169
"3902",3902,-43.6433864168933,-22.8881178350172
"3903",3903,-43.6385128760316,-22.8880761695039
"3904",3904,-43.6336393465605,-22.8880343546783
"3905",3905,-43.6287658285206,-22.887992390542
"3906",3906,-43.6238923219527,-22.8879502770962
"3907",3907,-43.6190188268974,-22.8879080143424
"3908",3908,-43.6141453433957,-22.8878656022821
"3909",3909,-43.6092718714881,-22.8878230409168
"3910",3910,-43.6043984112153,-22.8877803302478
"3911",3911,-43.5995249626182,-22.8877374702766
"3912",3912,-43.5946515257375,-22.8876944610046
"3913",3913,-43.5897781006138,-22.8876513024334
"3914",3914,-43.5849046872879,-22.8876079945644
"3915",3915,-43.5800312858005,-22.887564537399
"3916",3916,-43.5751578961923,-22.8875209309388
"3917",3917,-43.5702845185042,-22.8874771751852
"3918",3918,-43.5654111527767,-22.8874332701397
"3919",3919,-43.5605377990506,-22.8873892158037
"3920",3920,-43.5556644573667,-22.8873450121789
"3921",3921,-43.5507911277656,-22.8873006592667
"3922",3922,-43.545917810288,-22.8872561570685
"3923",3923,-43.5410445049748,-22.887211505586
"3924",3924,-43.5361712118666,-22.8871667048206
"3925",3925,-43.5312979310041,-22.8871217547738
"3926",3926,-43.5264246624281,-22.8870766554472
"3927",3927,-43.5215514061792,-22.8870314068424
"3928",3928,-43.5166781622982,-22.8869860089607
"3929",3929,-43.5118049308259,-22.8869404618039
"3930",3930,-43.5069317118028,-22.8868947653733
"3931",3931,-43.5020585052698,-22.8868489196707
"3932",3932,-43.4971853112675,-22.8868029246975
"3933",3933,-43.4923121298366,-22.8867567804553
"3934",3934,-43.487438961018,-22.8867104869456
"3935",3935,-43.4825658048522,-22.8866640441701
"3936",3936,-43.47769266138,-22.8866174521303
"3937",3937,-43.4728195306421,-22.8865707108278
"3938",3938,-43.4679464126793,-22.8865238202642
"3939",3939,-43.4630733075321,-22.886476780441
"3940",3940,-43.4582002152414,-22.88642959136
"3941",3941,-43.4533271358479,-22.8863822530226
"3942",3942,-43.4484540693922,-22.8863347654305
"3943",3943,-43.443581015915,-22.8862871285853
